name,Bacton,Barrow,Grain LNG,Grangemouth,Humberside,Merseyside,South Wales,Southampton,St Fergus,Teesside,Theddlethorpe
2050-01-01 00:00:00,4130.813176789199,0.0,4030.4206955757327,4912.801495792089,8371.578060875665,6755.349096182474,3582.736039475668,2130.3750356947335,2728.972199050963,4642.701218686063,3132.7304818774105
2050-01-01 01:00:00,4178.99335461663,0.0,4124.8359224671485,4960.696774612782,8432.15044161326,6902.903558591783,3664.566123440718,2182.054674643806,2749.4987471169743,4701.4262933479,3213.0711095489955
2050-01-01 02:00:00,4266.027706141477,0.0,4295.390877162378,5047.216474647749,8541.570500142203,7169.451079366596,3812.386837565748,2275.4105746382193,2786.578618560532,4807.50931383296,3358.201217942129
2050-01-01 03:00:00,4470.481509797512,0.0,4696.044281351502,5250.461302160236,8798.61093039258,7795.602173994326,4159.63486932004,2494.7144301066137,2873.683544637312,5056.710654010695,3699.1287042291738
2050-01-01 04:00:00,4888.084882099262,0.0,5514.391554533253,5665.595302381101,9323.624153775969,9074.535625028959,4868.899977098121,2942.6495037746504,3051.59811616054,5565.71228753088,4395.483897617258
2050-01-01 05:00:00,5499.120594110439,0.0,6711.794262238639,6273.017838283696,10091.821563191397,10945.866327078902,5906.694063259642,3598.066449200455,3311.9220601187944,6310.481597794312,5414.388244723713
2050-01-01 06:00:00,5609.7452724562445,0.0,6928.577482575002,6382.9883708292455,10230.89950847704,11284.660529976687,6094.5810144051375,3716.7261074575385,3359.052288352602,6445.318013686503,5598.855311783998
2050-01-01 07:00:00,5512.589649357913,0.0,6738.188600419751,6286.407248319493,10108.754932460974,10987.116054577229,5929.570149889674,3612.513799616382,3317.660378705565,6326.898541664163,5436.8479449888555
2050-01-01 08:00:00,5443.196734978587,0.0,6602.20430041888,6217.424668091529,10021.513784341287,10774.596411894901,5811.7119711469895,3538.0806837073387,3288.0964157507233,6242.31803030689,5321.134999362875
2050-01-01 09:00:00,5350.19943088445,0.0,6419.964176735923,6124.97727561583,9904.597069518522,10489.7870186985,5653.763670711,3438.3287252144464,3248.4761046897097,6128.96698279024,5166.061645141372
2050-01-01 10:00:00,5268.216465258761,0.0,6259.308059431731,6043.4790916271,9801.527640724324,10238.709646943098,5514.5223216050945,3350.391107410603,3213.548311551682,6029.040913720682,5029.354741726917
2050-01-01 11:00:00,5170.845238982484,0.0,6068.496675245931,5946.683640844021,9679.112007224214,9940.50487487289,5349.14527275927,3245.947536529439,3172.0645469303627,5910.358650789442,4866.987855821941
2050-01-01 12:00:00,5130.964390450604,0.0,5990.345046660289,5907.03861572847,9628.973588265619,9818.367567978223,5281.4109195227575,3203.1700303838147,3155.073821880841,5861.749328175472,4800.486390953905
2050-01-01 13:00:00,5144.701657611664,0.0,6017.264980424856,5920.694651687282,9646.244155006865,9860.438709313223,5304.742542109669,3217.9050736950567,3160.9264087203314,5878.49318583769,4823.393335593356
2050-01-01 14:00:00,5177.159986786914,0.0,6080.87123203675,5952.961048284458,9687.050942394644,9959.844139681549,5359.870354449615,3252.7209421352927,3174.754864404836,5918.055468298378,4877.517721527559
2050-01-01 15:00:00,5198.884260231989,0.0,6123.442727179721,5974.556861765173,9714.362816731758,10026.375930014541,5396.767252722957,3276.023110344253,3184.010213039428,5944.534398795598,4913.743029174572
2050-01-01 16:00:00,5323.686592329563,0.0,6368.008875187203,6098.621212766445,9871.264985167714,10408.589982566273,5608.73378699266,3409.890185013553,3237.18064918283,6096.651443623705,5121.851387170048
2050-01-01 17:00:00,5406.080411772346,0.0,6529.470113147011,6180.527821111655,9974.850941607901,10660.925616886152,5748.672937639907,3498.2684980967765,3272.2834813307772,6197.07828753827,5259.243390869204
2050-01-01 18:00:00,5431.763957506616,0.0,6579.800309240568,6206.059494914371,10007.140434529236,10739.58289783598,5792.294335457971,3525.8175116191655,3283.2256272462273,6228.38303170563,5302.070799944233
2050-01-01 19:00:00,5422.81905153122,0.0,6562.27162077839,6197.167481953129,9995.894850248824,10712.188627992711,5777.102145639828,3516.2229120953198,3279.414764548552,6217.480409612169,5287.15513559985
2050-01-01 20:00:00,5340.930834565787,0.0,6401.801175604506,6115.763486356919,9892.94453998391,10461.40142925573,5638.02171936929,3428.3869248120313,3244.527337864462,6117.669826254757,5150.6062259326045
2050-01-01 21:00:00,5061.717377724325,0.0,5854.6466596281425,5838.201074407962,9541.91586849504,9606.29475718716,5163.8005427820135,3128.893413373107,3125.572018457766,5777.346651061552,4685.016736882932
2050-01-01 22:00:00,4709.567456759916,0.0,5164.56380425273,5488.133486204235,9099.19107894009,8527.816125134463,4565.70275858503,2751.165858348942,2975.5430520847403,5348.123860002838,4097.80541968701
2050-01-01 23:00:00,4275.62822576058,0.0,4314.204324496668,5056.760224478384,8553.640325449407,7198.853202296086,3828.692533434144,2285.7084068590925,2790.6687970593757,4819.211039663936,3374.210120502322
2050-01-02 00:00:00,4144.614844899516,0.0,4057.4668312455287,4934.57467732934,8417.41251084588,6802.22471816331,3606.19527139881,2145.1791575763677,2735.107716380007,4664.145856819362,3155.7448153418763
2050-01-02 01:00:00,4225.013008061072,0.0,4215.017325221279,5014.497430107183,8518.489517391343,7048.448544619279,3742.744963384381,2231.416864278898,2769.360324713368,4762.140267534235,3289.8090546889607
2050-01-02 02:00:00,4277.07031666844,0.0,4317.030286259435,5066.246913459759,8583.93624796245,7207.87693472502,3831.1600362716827,2287.255240864498,2791.538674721615,4825.591036554052,3376.6148125130467
2050-01-02 03:00:00,4414.086226801549,0.0,4585.530504114299,5202.452621172196,8756.193392911495,7627.495746295748,4063.8703320057207,2434.2229999151114,2849.9125494555165,4992.594769525859,3605.089357802503
